Date,Close,High,Low,Open,Volume,Return,Volatility,Market_Risk_Score
2020-06-29,10312.400390625,10337.9501953125,10223.599609375,10311.9501953125,574500,-0.006799538608783573,0.014608917809770123,25.69
2020-06-30,10302.099609375,10401.0498046875,10267.349609375,10382.599609375,556200,-0.0009988732845714887,0.012729051811954467,21.08
2020-07-01,10430.0498046875,10447.0498046875,10299.599609375,10323.7998046875,573600,0.012419817334717198,0.012795146681122603,21.24
2020-07-02,10551.7001953125,10598.2001953125,10485.5498046875,10493.0498046875,597400,0.011663452514898642,0.012509708326900675,20.54
2020-07-03,10607.349609375,10631.2998046875,10562.650390625,10614.9501953125,525200,0.005273976044848361,0.01250888600356045,20.54
2020-07-06,10763.650390625,10811.400390625,10695.099609375,10723.849609375,571200,0.014735139974255018,0.012395462296704195,20.26
2020-07-07,10799.650390625,10813.7998046875,10689.7001953125,10802.849609375,636800,0.003344590235981215,0.012334621203675162,20.11
2020-07-08,10705.75,10847.849609375,10676.5498046875,10818.650390625,767900,-0.00869476207364206,0.011626312886809886,18.37
2020-07-09,10813.4501953125,10836.849609375,10733.0,10755.5498046875,618700,0.010060032721901813,0.011367690266281323,17.74
2020-07-10,10768.0498046875,10819.400390625,10713.0,10764.099609375,590700,-0.004198511095439339,0.011431600403832756,17.9
2020-07-13,10802.7001953125,10894.0498046875,10756.0498046875,10851.849609375,554100,0.003217889149241815,0.010671965063495782,16.03
2020-07-14,10607.349609375,10755.650390625,10562.900390625,10750.849609375,532400,-0.01808349601540049,0.011089620139040584,17.06
2020-07-15,10618.2001953125,10827.4501953125,10577.75,10701.0,715900,0.0010229309240368245,0.01102943218987734,16.91
2020-07-16,10739.9501953125,10755.2998046875,10595.2001953125,10706.2001953125,694400,0.011466161662100571,0.011121835912081848,17.14
2020-07-17,10901.7001953125,10933.4501953125,10749.650390625,10752.0,676900,0.01506059125586967,0.011247485969361991,17.45
2020-07-20,11022.2001953125,11037.900390625,10953.0,10999.4501953125,554300,0.011053321760931656,0.011356114716097807,17.71
2020-07-21,11162.25,11179.5498046875,11113.25,11126.099609375,772000,0.012706156865764484,0.01114861273618844,17.2
2020-07-22,11132.599609375,11238.099609375,11056.5498046875,11231.2001953125,765100,-0.0026563094918139463,0.01118663017435678,17.3
2020-07-23,11215.4501953125,11239.7998046875,11103.150390625,11135.0,621600,0.007442159858846331,0.010209296841087394,14.9
2020-07-24,11194.150390625,11225.400390625,11090.2998046875,11149.9501953125,678900,-0.0018991484351116306,0.0102529398461046,15.01
2020-07-27,11131.7998046875,11225.0,11087.849609375,11225.0,588100,-0.005569925698846956,0.0097200549652952,13.7
2020-07-28,11300.5498046875,11317.75,11151.400390625,11154.099609375,683900,0.0151592736988444,0.009865309372316437,14.06
2020-07-29,11202.849609375,11341.400390625,11149.75,11276.900390625,600700,-0.008645614328603224,0.01005564066025105,14.52
2020-07-30,11102.150390625,11299.9501953125,11084.9501953125,11254.2998046875,677800,-0.008988714680747911,0.009801048721435623,13.9
2020-07-31,11073.4501953125,11150.400390625,11026.650390625,11139.5,642600,-0.002585102372305803,0.009590642676161824,13.38
2020-08-03,10891.599609375,11058.0498046875,10882.25,11057.5498046875,680900,-0.016422215545293994,0.010168031923343914,14.8
2020-08-04,11095.25,11112.25,10908.099609375,10946.650390625,625700,0.018697932161379383,0.010331332159390132,15.2
2020-08-05,11101.650390625,11225.650390625,11064.0498046875,11155.75,667600,0.0005768586219327965,0.009775462382770057,13.84
2020-08-06,11200.150390625,11256.7998046875,11127.2998046875,11185.7001953125,600400,0.008872554668374333,0.009809942566922854,13.92
2020-08-07,11214.0498046875,11231.900390625,11142.0498046875,11186.650390625,452600,0.0012410024488720417,0.009741744077132219,13.75
2020-08-10,11270.150390625,11337.2998046875,11238.0,11270.25,492000,0.005002705259437024,0.009585465350760351,13.37
2020-08-11,11322.5,11373.599609375,11299.150390625,11322.25,586100,0.004644978776729314,0.009559439071481326,13.31
2020-08-12,11308.400390625,11322.0,11242.650390625,11289.0,609900,-0.0012452735151247118,0.009429519621042761,12.99
2020-08-13,11300.4501953125,11359.2998046875,11269.9501953125,11334.849609375,562400,-0.0007030344733010008,0.0092954040876642,12.66
2020-08-14,11178.400390625,11366.25,11111.4501953125,11353.2998046875,645100,-0.010800437378868932,0.009578793445397216,13.35
2020-08-17,11247.099609375,11267.099609375,11144.5,11248.900390625,634000,0.0061457110453491115,0.00930303159391935,12.68
2020-08-18,11385.349609375,11401.7001953125,11253.150390625,11259.7998046875,579200,0.012292057935075373,0.009505189747525192,13.17
2020-08-19,11408.400390625,11460.349609375,11394.099609375,11452.150390625,626200,0.002024600213507588,0.009296030417635088,12.66
2020-08-20,11312.2001953125,11361.4501953125,11289.7998046875,11317.4501953125,791600,-0.008432399987605033,0.009367163063542645,12.84
2020-08-21,11371.599609375,11418.5,11362.2001953125,11409.650390625,668700,0.005250916093857194,0.009326101036734735,12.73
2020-08-24,11466.4501953125,11497.25,11410.650390625,11412.0,532900,0.008341006471886514,0.009398418070595792,12.91
2020-08-25,11472.25,11525.900390625,11423.349609375,11513.099609375,638200,0.0005058064691958464,0.008605818985325099,10.97
2020-08-26,11549.599609375,11561.75,11461.849609375,11512.849609375,743400,0.0067423225064831005,0.008631798740543838,11.03
2020-08-27,11559.25,11617.349609375,11540.599609375,11609.2998046875,719800,0.0008355606212675504,0.00848248885131079,10.67
2020-08-28,11647.599609375,11686.0498046875,11589.400390625,11602.9501953125,807000,0.007643195654994939,0.008207023048746877,9.99
2020-08-31,11387.5,11794.25,11325.849609375,11777.5498046875,1371800,-0.022330747801946216,0.00917693017497552,12.37
2020-09-01,11470.25,11553.5498046875,11366.900390625,11464.2998046875,783800,0.007266739846322645,0.008992164548801437,11.92
2020-09-02,11535.0,11554.75,11430.400390625,11478.5498046875,593500,0.005645038251127943,0.009005179122361007,11.95
2020-09-03,11527.4501953125,11584.9501953125,11507.650390625,11566.2001953125,607100,-0.0006545127600779965,0.008933423857042828,11.77
2020-09-04,11333.849609375,11452.0498046875,11303.650390625,11354.400390625,681300,-0.016794744948559814,0.009493824706840535,13.15
2020-09-07,11355.0498046875,11381.150390625,11251.7001953125,11359.599609375,560300,0.0018705202595032944,0.009427901799085156,12.98
2020-09-08,11317.349609375,11437.25,11290.4501953125,11378.5498046875,572200,-0.0033201259317187093,0.009046955439468568,12.05
2020-09-09,11278.0,11298.150390625,11185.150390625,11218.599609375,728900,-0.003476927967516641,0.008923244064878962,11.75
2020-09-10,11449.25,11464.0498046875,11327.400390625,11363.2998046875,679400,0.015184429863450921,0.00914773978693504,12.3
2020-09-11,11464.4501953125,11493.5,11419.900390625,11447.7998046875,554800,0.0013276149365679668,0.009121726081913492,12.23
2020-09-14,11440.0498046875,11568.900390625,11383.5498046875,11540.150390625,642300,-0.0021283524468515003,0.008523317522475997,10.77
2020-09-15,11521.7998046875,11535.9501953125,11442.25,11487.2001953125,506700,0.007145947910690342,0.007970732719544623,9.41
2020-09-16,11604.5498046875,11618.099609375,11516.75,11538.4501953125,527800,0.0071820376506051,0.00804129420988106,9.59
2020-09-17,11516.099609375,11587.2001953125,11498.5,11539.400390625,0,-0.007622027291120936,0.008084262385285269,9.69
2020-09-18,11504.9501953125,11584.099609375,11446.099609375,11584.099609375,764200,-0.0009681588767627147,0.008091667471012491,9.71
2020-09-21,11250.5498046875,11535.25,11218.5,11503.7998046875,602900,-0.02211225483867385,0.009071046107490223,12.11
2020-09-22,11153.650390625,11302.2001953125,11084.650390625,11301.75,672200,-0.00861286032635733,0.009158567189606953,12.32
2020-09-23,11131.849609375,11259.5498046875,11024.400390625,11258.75,714900,-0.0019545871070447696,0.009161579594245435,12.33
2020-09-24,10805.5498046875,11015.2998046875,10790.2001953125,11011.0,706100,-0.029312272096516434,0.010566478468544931,15.78
2020-09-25,11050.25,11072.599609375,10854.849609375,10910.400390625,559600,0.022645788482354545,0.011284559715491284,17.54
2020-09-28,11227.5498046875,11239.349609375,11099.849609375,11140.849609375,472800,0.016044868187371275,0.011619960594853684,18.36
2020-09-29,11222.400390625,11305.400390625,11181.0,11288.599609375,498300,-0.0004586409458945395,0.011385973796432391,17.78
2020-09-30,11247.5498046875,11295.400390625,11184.5498046875,11244.4501953125,499300,0.002241001317642377,0.011387642658499217,17.79
2020-10-01,11416.9501953125,11428.599609375,11347.0498046875,11364.4501953125,447700,0.015061092732783665,0.011622333637992975,18.36
2020-10-05,11503.349609375,11578.0498046875,11452.2998046875,11487.7998046875,530600,0.0075676439490797165,0.011663486827656755,18.46
2020-10-06,11662.400390625,11680.2998046875,11564.2998046875,11603.4501953125,561400,0.013826475474619793,0.01183322079237844,18.88
2020-10-07,11738.849609375,11763.0498046875,11629.349609375,11679.25,513400,0.006555187284725372,0.011882419145690456,19.0
2020-10-08,11834.599609375,11905.7001953125,11791.150390625,11835.400390625,608800,0.008156676606839941,0.011909442038748368,19.07
2020-10-09,11914.2001953125,11938.599609375,11805.2001953125,11852.0498046875,611100,0.0067260903253916204,0.011957116789173838,19.18
2020-10-12,11930.9501953125,12022.0498046875,11867.2001953125,11973.5498046875,522600,0.0014058853909966196,0.011893082962887207,19.03
2020-10-13,11934.5,11988.2001953125,11888.900390625,11934.650390625,458300,0.0002975290843887368,0.01105923239368641,16.98
2020-10-14,11971.0498046875,11997.2001953125,11822.150390625,11917.400390625,569200,0.0030625333853533387,0.011011805471805799,16.87
2020-10-15,11680.349609375,12025.4501953125,11661.2998046875,12023.4501953125,608900,-0.02428360085835335,0.011938571564037121,19.14
2020-10-16,11762.4501953125,11789.75,11667.849609375,11727.400390625,555800,0.007028949362235082,0.011995524168530742,19.28
2020-10-19,11873.0498046875,11898.25,11820.400390625,11879.2001953125,541400,0.009402769621849272,0.01162256277674191,18.36
2020-10-20,11896.7998046875,11949.25,11837.25,11861.0,453600,0.002000328507897331,0.011622684919894953,18.36
2020-10-21,11937.650390625,12018.650390625,11775.75,11958.5498046875,623700,0.0034337457642519276,0.01158904923414242,18.28
2020-10-22,11896.4501953125,11939.5498046875,11823.4501953125,11890.0,544900,-0.0034512817819539743,0.011588644017805348,18.28
2020-10-23,11930.349609375,11974.5498046875,11908.75,11957.900390625,502300,0.0028495402835257977,0.011314676911338676,17.61
2020-10-26,11767.75,11942.849609375,11711.7001953125,11937.400390625,519800,-0.013629073304543216,0.011644298833477793,18.42
2020-10-27,11889.400390625,11899.0498046875,11723.0,11807.099609375,616300,0.010337608346965288,0.011753068132208559,18.68
2020-10-28,11729.599609375,11929.400390625,11684.849609375,11922.599609375,704000,-0.013440608945763599,0.012001491002875909,19.29
2020-10-29,11670.7998046875,11744.150390625,11606.4501953125,11633.2998046875,555000,-0.005012942184360991,0.011979684674845064,19.24
2020-10-30,11642.400390625,11748.9501953125,11535.4501953125,11678.4501953125,553700,-0.002433373422367602,0.011899156812488867,19.04
2020-11-02,11669.150390625,11725.650390625,11557.400390625,11697.349609375,568400,0.002297636149117599,0.01190083977193568,19.05
2020-11-03,11813.5,11836.2001953125,11723.2998046875,11734.4501953125,674300,0.01237019016319918,0.011286812763978016,17.54
2020-11-04,11908.5,11929.650390625,11756.400390625,11783.349609375,667300,0.008041647267956087,0.01117154036182579,17.26
2020-11-05,12120.2998046875,12131.099609375,12027.599609375,12062.400390625,632500,0.017785598915690537,0.011492344299131195,18.05
2020-11-06,12263.5498046875,12280.400390625,12131.849609375,12156.650390625,576800,0.011819014571289532,0.009852971075439122,14.03
2020-11-09,12461.0498046875,12474.0498046875,12367.349609375,12399.400390625,553400,0.016104635537461442,0.009498416503197618,13.16
2020-11-10,12631.099609375,12643.900390625,12475.25,12556.400390625,847500,0.01364650710436388,0.009403658553515852,12.92
2020-11-11,12749.150390625,12769.75,12571.099609375,12680.599609375,880500,0.009346041508720315,0.009414557951399666,12.95
2020-11-12,12690.7998046875,12741.150390625,12624.849609375,12702.150390625,622000,-0.004576821525331454,0.009547420245580054,13.28
2020-11-13,12719.9501953125,12735.9501953125,12607.7001953125,12659.7001953125,513900,0.002296970330761372,0.00932279184686977,12.73
2020-11-17,12874.2001953125,12934.0498046875,12797.099609375,12932.5,707700,0.012126619808373373,0.009425427370928103,12.98
2020-11-18,12938.25,12948.849609375,12819.349609375,12860.099609375,731300,0.004975051165572175,0.009237506172030492,12.52
2020-11-19,12771.7001953125,12963.0,12745.75,12839.5,768800,-0.01287266861341374,0.00968659299404514,13.62
2020-11-20,12859.0498046875,12892.4501953125,12730.25,12813.400390625,664000,0.00683930941371913,0.009664716643960037,13.56
2020-11-23,12926.4501953125,12968.849609375,12825.7001953125,12960.2998046875,633100,0.005241475198302092,0.009647793582966723,13.52
2020-11-24,13055.150390625,13079.099609375,12978.0,13002.599609375,571900,0.0099563448098976,0.009732128076937026,13.73
2020-11-25,12858.400390625,13145.849609375,12833.650390625,13130.0,679000,-0.015070680468092346,0.010271632456749342,15.05
2020-11-26,12987.0,13018.0,12790.400390625,12906.4501953125,549800,0.010001213639976747,0.010361537529226902,15.27
2020-11-27,12968.9501953125,13035.2998046875,12914.2998046875,13012.0498046875,1162400,-0.001389836350773832,0.009061803946438976,12.09
2020-12-01,13109.0498046875,13128.400390625,12962.7998046875,13062.2001953125,583600,0.010802694687318537,0.00913786361986911,12.27
2020-12-02,13113.75,13128.5,12983.5498046875,13121.400390625,717700,0.0003585458429504751,0.009090935573599654,12.16
2020-12-03,13133.900390625,13216.599609375,13107.900390625,13215.2998046875,713700,0.0015365849299400214,0.009093718381673124,12.17
2020-12-04,13258.5498046875,13280.0498046875,13152.849609375,13177.400390625,640500,0.009490662358873525,0.009162777915731739,12.33
2020-12-07,13355.75,13366.650390625,13241.9501953125,13264.849609375,591700,0.007331133249439903,0.00909007115036617,12.16
2020-12-08,13392.9501953125,13435.4501953125,13311.0498046875,13393.849609375,543200,0.002785331809333158,0.009090335615477296,12.16
2020-12-09,13529.099609375,13548.900390625,13449.599609375,13458.099609375,502600,0.010165752285866914,0.008528667985123863,10.78
2020-12-10,13478.2998046875,13503.5498046875,13399.2998046875,13488.5,553400,-0.0037548548058806697,0.00859502122307328,10.94
2020-12-11,13513.849609375,13579.349609375,13402.849609375,13512.2998046875,787700,0.002637558535026452,0.007931100309286492,9.32
2020-12-14,13558.150390625,13597.5,13472.4501953125,13571.4501953125,558400,0.0032781762806703973,0.007720409874104926,8.8
2020-12-15,13567.849609375,13589.650390625,13447.0498046875,13547.2001953125,497600,0.0007153791977927426,0.007636281399613751,8.59
2020-12-16,13682.7001953125,13692.349609375,13606.4501953125,13663.099609375,462200,0.008464907059269056,0.007640058027044389,8.6
2020-12-17,13740.7001953125,13773.25,13673.5498046875,13713.5498046875,416000,0.004238929390550483,0.0075257393952377835,8.32
2020-12-18,13760.5498046875,13772.849609375,13658.599609375,13764.400390625,519400,0.0014445849987885229,0.0075325165999316724,8.34
2020-12-21,13328.400390625,13777.5,13131.4501953125,13741.900390625,687300,-0.0314049525779333,0.00967149267302654,13.58
2020-12-22,13466.2998046875,13492.0498046875,13192.900390625,13373.650390625,696200,0.010346283876607965,0.009629977260825127,13.48
2020-12-23,13601.099609375,13619.4501953125,13432.2001953125,13473.5,458700,0.010010159185716239,0.00940943473232954,12.94
2020-12-24,13749.25,13771.75,13626.900390625,13672.150390625,471400,0.01089253037474136,0.009314593184914274,12.71
2020-12-28,13873.2001953125,13885.2998046875,13811.5498046875,13815.150390625,403600,0.009015051389166695,0.009306855300103233,12.69
2020-12-29,13932.599609375,13967.599609375,13859.900390625,13910.349609375,439600,0.004281594241144937,0.009202623159088305,12.43
2020-12-30,13981.9501953125,13997.0,13864.9501953125,13980.900390625,380700,0.003542094606974411,0.00920141370012731,12.43
2020-12-31,13981.75,14024.849609375,13936.4501953125,13970.0,452400,-1.4318125132972703e-05,0.009061164070259373,12.09
2021-01-01,14018.5,14049.849609375,13991.349609375,13996.099609375,358100,0.0026284263414808606,0.009051817822633984,12.06
2021-01-04,14132.900390625,14147.9501953125,13953.75,14104.349609375,495000,0.00816067272711063,0.008606319873918326,10.97
2021-01-05,14199.5,14215.599609375,14048.150390625,14075.150390625,492500,0.004712380865514287,0.00858589755901275,10.92
2021-01-06,14146.25,14244.150390625,14039.900390625,14240.9501953125,632300,-0.0037501320469031096,0.00867396629840199,11.14
2021-01-07,14137.349609375,14256.25,14123.099609375,14253.75,559200,-0.0006291696120880319,0.00859818482839471,10.95
2021-01-08,14347.25,14367.2998046875,14221.650390625,14258.400390625,613500,0.014847223590326086,0.008192095129258593,9.95
2021-01-11,14484.75,14498.2001953125,14383.099609375,14474.0498046875,672900,0.009583718134137165,0.008181354290817148,9.93
2021-01-12,14563.4501953125,14590.650390625,14432.849609375,14473.7998046875,929600,0.005433314024232416,0.008130305930507491,9.8
2021-01-13,14564.849609375,14653.349609375,14435.7001953125,14639.7998046875,874000,9.609083312889233e-05,0.00805169311875974,9.61
